ATTRIBUTE NAME,DATA CATEGORY,PII CATEGORY,PII SUBCATEGORY,DEFINITION,DERIVATION TYPE,DATA TYPE,SAMPLE VALUES,DATA OWNER,FREQUENCY OF REFRESH,LATENCY,BRAND,CFU,SUBJECT AREA,REDSHIFT TABLE
interaction_top_desc_count_30days,Behavioral,Non-PII,Non-PII,Channel with the top number of interactions between the subscriber and the CSR for the past 30 days,Derived,integer,1,EDO-UUP,Daily,,"GHP, GHP-PREPAID, TM, PW, WIRELINE, BAYAN, GLOBE","Consumer, EG, SG, In house, IBG Traveler",customer_service,customer_service_profile
top_data_cell_site_capability,Globe ID,Non-PII,Non-PII,Capability of the top cell site where the subscriber's data usages usually latch for the previous month.,Derived,varchar(1000),5G,MSH FVT,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
latest_handset_capability,Globe ID,Non-PII,Non-PII,Capability of the subscriber's latest handset based on data usages for the last 90 days.,Derived,varchar(1000),2G,MSH FVT,Daily,day-7,"GHP, GHP-PREPAID, TM, PW, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
open_service_request_count_30days,Globe ID,Non-PII,Non-PII,Number of open service requests in the past 30 days,Derived,integer,88,EDO-UUP,Daily,,"GHP, GHP-PREPAID, TM, PW, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",customer_service,customer_service_profile
service_request_ave_tat_30days,Globe ID,Non-PII,Non-PII,Average turnaround time (in days) of closed service request cases for the past 30 days,Derived,"numeric(21,2)",27,EDO-UUP,Daily,,"GHP, GHP-PREPAID, TM, PW, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",customer_service,customer_service_profile
predicted_arpu_change,Behavioral,Non-PII,Non-PII,"Predicted ARPU change of the sub identified by the HPW's stretch model. (final_decile in AA)
 
 Decreasing - high likelihood of decreasing average promo spend 
 Increasing - high likelihood of increasing average promo spend; tagging used only in frequent cohort
 Stable Plus - high likelihood of stable average promo spend (no change to minimal increase); tagging used only in frequent cohort
 Stable Min - high likelihood of stable average promo spend (no change to minimal decrease); tagging used only in frequent cohort
 Non-Decreasing - high likelihood of non-decreasing promo spend; tagging used only in infrequent cohort​",Derived,varchar(1000),Stable Plus,MSH,Weekly,,PW,Consumer,reload,reload_profile
prepaid_topup_cohort,Behavioral,Non-PII,Non-PII,"HPW's stretch model identified type of loader. (cohort in AA)
 Frequent - subs with more frequent transactions or higher ARPU
 Infrequent - subs with less frequent transactions",Derived,varchar(1000),Frequent,MSH,Weekly,,PW,Consumer,reload,reload_profile
hpw_prepaid_topup_segment,Behavioral,Non-PII,Non-PII,"Topup segment based on the topup behavior of the HPW subscriber. Values are derived from the recalibrated HPW topup segmentation model based on the variables used in the old model and also including average monthly amount, average days between topup and ratio of the recent month amount for active HPW subscribers with at least three months tenure and either one topup or one Surf4All transaction in the last 3 months and refreshed weekly.
 
 Valid values:
 Low - Topup once every 3 months
 Mid - Topup 1-2 times per month
 Weekly - Topup once a week
 Frequent - Topup twice a week with lowest amount per topup
 Bulk - Topup once a month with highest amount per topup",Derived,varchar(1000),Frequent,EDO-AA,Weekly,,PW,Consumer,reload,reload_profile
broadcast_exclude_indicator,Audience/Persona,Non-PII,Non-PII,Indicator whether the subscriber is excluded in campaign blasts.,Derived,boolean,TRUE,MSH CDA,Monthly,,"GHP, GHP-PREPAID, TM, PW","Consumer, EG, SG, In house, IBG Traveler",customer,customer_profile
survival_regression_score_6mos,Behavioral,Non-PII,Non-PII,"Estimated survival/retention probability in 6 months. The higher the value, most likely to survived by 6th month. 

Note: As of now what is available in UUP is only the 6th month data, the other months (1-24 months) is available at source (AA Model)",Derived,"numeric(21,2)",0.12,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
interaction_ave_daily_duration_90days,Behavioral,Non-PII,Non-PII,Average daily duration of interactions (in minutes) with the subscriber for the past 90 days,Derived,"numeric(21,2)",0.23,EDO-UUP,Daily,,"GHP, GHP-PREPAID, TM, PW, WIRELINE, BAYAN, GLOBE","Consumer, EG, SG, In house, IBG Traveler",customer_service,customer_service_profile
platinum_migration_score,Profitability,Non-PII,Non-PII,The propensity score of postpaid subscribers to migrate to Platinum plans,Inferred,"numeric(21,2)",0.12,EDO-AA,Monthly,,GHP,Consumer,revenue,revenue_profile
platinum_migration_decile,Profitability,Non-PII,Non-PII,The propensity decile of postpaid subscribers to migrate to Platinum plans,Inferred,integer,2,EDO-AA,Monthly,,GHP,Consumer,revenue,revenue_profile
prepaid_spending_arpu_12weeks,Behavioral,Non-PII,Non-PII,"Average weekly prepaid spending ARPU for the past 2nd to 13th week (promo registrations, ppu, topup a promo)",Derived,"numeric(21,2)",0.13,MSH FVT,Daily,,"GHP-PREPAID, TM, PW","Consumer, EG, SG, IBG Traveler",revenue,revenue_profile
area_prioritization_number,Behavioral,Non-PII,Non-PII,Town prioritization of NTG where the migration will happen.,Direct Pull,varchar(1000),"Batch 1, Batch 2, . . .",EDO-UUP,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",adjustment,adjustment_profile
sim_device_migration_description,Behavioral,Non-PII,Non-PII,A cohort of MSH to show the priority subscribers which will be needing Device and SIM migration. This is based on device capability (frequency level) and sim capability of the subscriber.,Direct Pull,varchar(1000),"LTE,SIM MIGRATION,5G LTE,SIM + DEVICE MIGRATION,DEVICE MIGRATION",EDO-UUP,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",adjustment,adjustment_profile
business_priority_bucket_description,Behavioral,Non-PII,Non-PII,A cohort of MSH to show the priority subscribers in terms of assumed/calculated revenue and tenure.,Direct Pull,varchar(1000),"PRIO 1, PRIO 2, . . .",EDO-UUP,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",adjustment,adjustment_profile
change_sim_3g_4g_indicator,Behavioral,Non-PII,Non-PII,Indicator if the subscriber changed their SIM from 2G/3G to 4G/5G during the observation period.,Derived,boolean,TRUE/FALSE,EDO-UUP,Monthly,,"GHP, GHP-PREPAID, TM","Consumer, EG, SG, In house, IBG Traveler",adjustment,adjustment_profile
sim_migration_whitelist_indicator,Behavioral,Non-PII,Non-PII,Identified subscribers for SIM migration.,Derived,boolean,TRUE/FALSE,EDO-UUP,Monthly,,"GHP, GHP-PREPAID, TM","Consumer, EG, SG, In house, IBG Traveler",adjustment,adjustment_profile
passion_point_entertainment_indicator,Behavioral,Non-PII,Non-PII,Indicator if entertainment is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_essentials_indicator,Behavioral,Non-PII,Non-PII,Indicator if essentials is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_gaming_indicator,Behavioral,Non-PII,Non-PII,Indicator if gaming is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,FALSE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_learning_indicator,Behavioral,Non-PII,Non-PII,Indicator if learning is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_sports_indicator,Behavioral,Non-PII,Non-PII,Indicator if sports is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_travel_indicator,Behavioral,Non-PII,Non-PII,Indicator if traveling is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, IBG Traveler",network,network_profile
passion_point_work_indicator,Behavioral,Non-PII,Non-PII,Indicator if working is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,FALSE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
passion_point_social_indicator,Behavioral,Non-PII,Non-PII,Indicator if being social is a passion point of the subscriber based from Interest AI and the Postpaid Rightsizing model,Inferred,boolean,TRUE,MSH,Monthly,,"GHP, GHP-PREPAID, TM, GOMO","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
work_location_urbanity_code,Geographics,Non-PII,Non-PII,"Indicates if the user works in an urban area.
 R - Rural
 U - Urban",Derived,varchar(1000),R,917V,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
home_location_urbanity_code,Geographics,Non-PII,Non-PII,"Indicates if the user lives in an urban area.
 R - Rural
 U - Urban",Derived,varchar(1000),U,917V,Monthly,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
latest_surf_alert_status_30days,Behavioral,Non-PII,Non-PII,The latest surf alert status of the subscriber for the past 30 days.,Derived,varchar(1000),ON,MSH FVT,Daily,,"GHP-PREPAID, TM, PW","Consumer, EG, SG, IBG Traveler",availment,availment_profile
globeone_active_user_180days_indicator,Behavioral,Non-PII,Non-PII,Indicator if a user has any transaction in the GlobeOne App in the current to past 180 days,Direct Pull,boolean,TRUE,DGT,Streaming,,"GHP, GHP-PREPAID, TM, PW, WIRELINE, GLOBE","Consumer, EG, SG, In house, IBG Traveler",channel,channel_profile
globeone_active_user_60days_indicator,Behavioral,Non-PII,Non-PII,Indicator if a user has any transaction in the GlobeOne App in the past 31 to 60 days,Direct Pull,boolean,TRUE,DGT,Streaming,,"GHP, GHP-PREPAID, TM, PW, WIRELINE, GLOBE","Consumer, EG, SG, In house, IBG Traveler",channel,channel_profile
globeone_active_user_30days_indicator,Behavioral,Non-PII,Non-PII,Indicator if a user has any transaction in the GlobeOne App in the past 30 days,Direct Pull,boolean,TRUE,DGT,Streaming,,"GHP, GHP-PREPAID, TM, PW, WIRELINE, GLOBE","Consumer, EG, SG, In house, IBG Traveler",channel,channel_profile
usage_data_mb_past_mo1,Behavioral,Non-PII,Non-PII,Total volume of data usage in megabytes for the past month,Derived,"numeric(21,2)",857,Broadband Marketing,Monthy,,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE, BAYAN, GLOBE","Consumer, EG, SG, In house, IBG Traveler",usage,adjustment_profile
gid_b2b,Globe ID,Non-PII,Non-PII,Globe ID inferred from business-to-business (B2B) model,Direct Pull,String,36,CSSG-CDA,Monthy,,"BAYAN
GHP
GHP-PREPAID
GLOBE
PW
TM
WIRELINE","EG, SG",customer,customer_profile
mobility_index_daily,Behavioral,Non-PII,Non-PII,"Computed mobility index based on radius of gyration, travelled distance, and activity entropy based on daily top locations",Derived,"numeric(19,4)",1,EDO-AA,Daily,day-8,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
mobility_class_daily,Behavioral,Non-PII,Non-PII,"Mobility class bucket of the computed mobility index based on daily top locations whether LOW, MID or HIGH.",Inferred,varchar(1000),High,EDO-AA,Daily,day-8,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
mobility_index_weekly,Behavioral,Non-PII,Non-PII,"Computed mobility index based on radius of gyration, travelled distance, and activity entropy based on top locations in the last seven days",Inferred,"numeric(19,4)",1,EDO-AA,Weekly,mo-1,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
mobility_class_weekly,Behavioral,Non-PII,Non-PII,"Mobility class bucket of the computed mobility index based on top locations in the last seven days whether LOW, MID or HIGH.",Inferred,varchar(1000),High,EDO-AA,Weekly,mo-1,"GHP, GHP-PREPAID, TM, PW, GOMO, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
mobility_index_monthly,Behavioral,Non-PII,Non-PII,"Computed mobility index based on radius of gyration, travelled distance, and activity entropy based on top locations in the last month",Inferred,"numeric(19,4)",1,EDO-AA,Monthly,mo-1,"GHP, GHP-PREPAID, TM, PW, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
mobility_class_monthly,Behavioral,Non-PII,Non-PII,"Mobility class bucket of the computed mobility index based on top locations in the last month whether LOW, MID or HIGH.",Inferred,varchar(1000),High,EDO-AA,Monthly,mo-1,"GHP, GHP-PREPAID, TM, PW, WIRELINE","Consumer, EG, SG, In house, IBG Traveler",network,network_profile
clv_survival_quarterly_segment,Loyalty & Retention,Non-PII,Non-PII,"Inferred clv segment of subscribers based on their profile, updated quarterly and scored based on tenure",Inferred,integer,8,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo1,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next month according to his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo2,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 2 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo3,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 3 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo4,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 4 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo5,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 5 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo6,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 6 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo7,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 7 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo8,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 8 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo9,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 9 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo10,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 10 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
clv_survival_quarterly_mo11,Loyalty & Retention,Non-PII,Non-PII,"Inferred probability of a subscriber's survival to the next 11 months based on his/her identified cohort, updated quarterly and scored based on tenure",Inferred,"numeric(21,2)",0.123456,EDO-AA,Monthly,,"GHP, GHP-PREPAID, TM",Consumer,revenue,revenue_profile
